Document ID,Document Name,Tactic ID,Tactic Name,Confidence,Suggested Link Type,Match Reasons
27,"Subsidy_Housing_Application_CalmQuarters",T219,"Collect rent (1st, 3rd, or per resident schedule)",47,supplemental,"Category match: operations → Operations Management | Description relevance: 10% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T297,"Issue written warnings for rule violations",47,supplemental,"Category match: operations → Resident Issues | Description relevance: 10% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T223,"Check smoke detector batteries",47,supplemental,"Category match: operations → Operations Management | Description relevance: 10% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T303,"Maintain boundaries (don't become personal friends)",47,supplemental,"Category match: operations → Resident Issues | Description relevance: 10% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T225,"Review upcoming appointments (resident medical, inspections)",47,supplemental,"Category match: operations → Operations Management | Description relevance: 9% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T299,"Know eviction laws for your state",47,supplemental,"Category match: operations → Resident Issues | Description relevance: 10% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T221,"Conduct deep cleaning of common areas",47,supplemental,"Category match: operations → Operations Management | Description relevance: 10% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T300,"Coordinate with Adult Protective Services (if needed)",47,supplemental,"Category match: operations → Resident Issues | Description relevance: 9% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T298,"Implement three-strike policy (if appropriate)",47,supplemental,"Category match: operations → Resident Issues | Description relevance: 10% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T301,"Coordinate with crisis intervention (mental health emergencies)",47,supplemental,"Category match: operations → Resident Issues | Description relevance: 9% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T302,"Have backup placement options (if resident must leave)",47,supplemental,"Category match: operations → Resident Issues | Description relevance: 9% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T296,"Document all incidents in writing",47,supplemental,"Category match: operations → Resident Issues | Description relevance: 11% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T220,"Follow up on late payments",47,supplemental,"Category match: operations → Operations Management | Description relevance: 11% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T226,"Market for new residents (if vacancies)",47,supplemental,"Category match: operations → Operations Management | Description relevance: 11% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T294,"Develop conflict resolution protocols",47,supplemental,"Category match: operations → Resident Issues | Description relevance: 10% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T227,"Follow up with referral sources",47,supplemental,"Category match: operations → Operations Management | Description relevance: 10% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T224,"Lawn maintenance",47,supplemental,"Category match: operations → Operations Management | Description relevance: 11% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T230,"Pay utilities",47,supplemental,"Category match: operations → Operations Management | Description relevance: 12% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T236,"Deep clean entire property",47,supplemental,"Category match: operations → Operations Management | Description relevance: 10% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T240,"Send rent receipts to residents",47,supplemental,"Category match: operations → Operations Management | Description relevance: 10% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T306,"Build relationships with contractors (plumbers, HVAC, etc.)",47,supplemental,"Category match: operations → Property Issues | Description relevance: 9% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T231,"Pay insurance premiums",47,supplemental,"Category match: operations → Operations Management | Description relevance: 11% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T305,"Have emergency fund for repairs ($2,000 minimum)",47,supplemental,"Category match: operations → Property Issues | Description relevance: 10% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T235,"Inspect fire extinguishers",47,supplemental,"Category match: operations → Operations Management | Description relevance: 11% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T237,"Pest control treatment",47,supplemental,"Category match: operations → Operations Management | Description relevance: 11% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T308,"Document all repairs with photos",47,supplemental,"Category match: operations → Property Issues | Description relevance: 10% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T234,"Conduct fire drill",47,supplemental,"Category match: operations → Operations Management | Description relevance: 11% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T233,"Review profit/loss statement",47,supplemental,"Category match: operations → Operations Management | Description relevance: 10% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T238,"HVAC filter replacement",47,supplemental,"Category match: operations → Operations Management | Description relevance: 11% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T304,"Respond to maintenance requests within 24 hours",47,supplemental,"Category match: operations → Property Issues | Description relevance: 10% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T232,"Reconcile bank accounts",47,supplemental,"Category match: operations → Operations Management | Description relevance: 11% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T309,"Keep receipts for all maintenance expenses",47,supplemental,"Category match: operations → Property Issues | Description relevance: 10% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T307,"Conduct preventive maintenance (vs reactive)",47,supplemental,"Category match: operations → Property Issues | Description relevance: 10% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T239,"Review resident files (update medical info)",47,supplemental,"Category match: operations → Operations Management | Description relevance: 9% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T229,"Pay mortgage (ownership model)",47,supplemental,"Category match: operations → Operations Management | Description relevance: 11% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T245,"Review insurance coverage",47,supplemental,"Category match: operations → Operations Management | Description relevance: 11% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T248,"Evaluate staff performance (if house manager/staff)",47,supplemental,"Category match: operations → Operations Management | Description relevance: 10% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T247,"Survey residents (satisfaction, needs)",47,supplemental,"Category match: operations → Operations Management | Description relevance: 10% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T246,"Conduct major property maintenance (if needed)",47,supplemental,"Category match: operations → Operations Management | Description relevance: 10% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T244,"Meet with accountant (tax planning)",47,supplemental,"Category match: operations → Operations Management | Description relevance: 10% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T243,"Review and update SOPs",47,supplemental,"Category match: operations → Operations Management | Description relevance: 11% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T242,"Review and update marketing materials",47,supplemental,"Category match: operations → Operations Management | Description relevance: 10% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T241,"Conduct SWOT analysis",47,supplemental,"Category match: operations → Operations Management | Description relevance: 11% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T253,"Review lease renewal with landlord",47,supplemental,"Category match: operations → Operations Management | Description relevance: 10% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T256,"Update business plan",47,supplemental,"Category match: operations → Operations Management | Description relevance: 11% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T250,"Renew business licenses/permits",47,supplemental,"Category match: operations → Operations Management | Description relevance: 11% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T329,"Monitor staff performance",47,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 11% | Ownership context: nonprofit"
